RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE
5	-1030330	-1521496	13.128408	106.059642	130742	1060335	48PXV1485651577	ND48-11	P	PPL		CB	09				V				PHUMISREKOKI	Phumĭ Srê Kôki	Phumi Sre Koki	PHUMISREKOKI	Phumĭ Srê Kôki	Phumi Sre Koki		2010-11-22
5	-1030330	-1512307	13.128408	106.059642	130742	1060335	48PXV1485651577	ND48-11	P	PPL		CB	09				V				KOMPONGSREKOKI	Kompong Sre Koki	Kompong Sre Koki	KOMPONGSREKOKI	Kompong Sre Koki	Kompong Sre Koki		2010-11-22
5	-1030329	-1527999	12.963253	106.491237	125748	1062928	48PXV6175233544	ND48-15	P	PPL		CB	09				V				SREKONG	Sre Kong	Sre Kong	SREKONG	Sre Kong	Sre Kong		2010-11-22
5	-1030329	-1521495	12.963253	106.491237	125748	1062928	48PXV6175233544	ND48-15	P	PPL		CB	09				N				PHUMISREKNONG	Phumĭ Srê Knŏng	Phumi Sre Knong	PHUMISREKNONG	Phumĭ Srê Knŏng	Phumi Sre Knong		2010-11-22
5	-1030329	-1521489	12.963253	106.491237	125748	1062928	48PXV6175233544	ND48-15	P	PPL		CB	09				V				PHUMISREKHNONG	Phumĭ Srê Khnŏng	Phumi Sre Khnong	PHUMISREKHNONG	Phumĭ Srê Khnŏng	Phumi Sre Khnong		2010-11-22
5	-1030327	-1528010	12.594496	106.470361	123540	1062813	48PXU5971992740	ND48-15	P	PPL		CB	10				V				SREKTUM	Sre Ktum	Sre Ktum	SREKTUM	Sre Ktum	Sre Ktum		2010-11-22
5	-1030327	-1521493	12.594496	106.470361	123540	1062813	48PXU5971992740	ND48-15	P	PPL		CB	10				N				PHUMISREKHTUM	Phumĭ Srê Khtŭm	Phumi Sre Khtum	PHUMISREKHTUM	Phumĭ Srê Khtŭm	Phumi Sre Khtum		2010-11-22
5	-1030325	-1525033	12.742023	105.991817	124431	1055931	48PXV0766908813	ND48-15	P	PPL		CB	09				V				PHUMSREKHOEUN	Phum Sre Khoeun	Phum Sre Khoeun	PHUMSREKHOEUN	Phum Sre Khoeun	Phum Sre Khoeun		2010-11-22
5	-1030325	-1525009	12.742023	105.991817	124431	1055931	48PXV0766908813	ND48-15	P	PPL		CB	09				V				PHUMSRAKHOEUN	Phum Srâ Khœun	Phum Sra Khoeun	PHUMSRAKHOEUN	Phum Srâ Khœun	Phum Sra Khoeun		2010-11-22
5	-1030325	-1521490	12.742023	105.991817	124431	1055931	48PXV0766908813	ND48-15	P	PPL		CB	09				N				PHUMISREKHOEAN	Phumĭ Srê Khœăn	Phumi Sre Khoean	PHUMISREKHOEAN	Phumĭ Srê Khœăn	Phumi Sre Khoean		2010-11-22
5	-1030322	-1521485	13.030943	106.264784	130151	1061553	48PXV3714840899	ND48-11	P	PPL		CB	09				N				PHUMISREKANTANG	Phumĭ Srê Kântăng	Phumi Sre Kantang	PHUMISREKANTANG	Phumĭ Srê Kântăng	Phumi Sre Kantang		2010-11-22
5	-1030321	-1521484	11.988909	106.151014	115920	1060904	48PXU2531125589	NC48-03	P	PPL		CB	02				N				PHUMISREKANDAL	Phumĭ Srê Kândal	Phumi Sre Kandal	PHUMISREKANDAL	Phumĭ Srê Kândal	Phumi Sre Kandal		2010-11-22
5	-1030317	-1526223	11.992603	105.975068	115933	1055830	48PXU0615325923	NC48-03	P	PPL		CB	02				V				PREKSREKAK	Prek Sre Kak	Prek Sre Kak	PREKSREKAK	Prek Sre Kak	Prek Sre Kak		2010-11-22
5	-1030317	-1521480	11.992603	105.975068	115933	1055830	48PXU0615325923	NC48-03	P	PPL		CB	02				N				PHUMISREKAK	Phumĭ Srê Kák	Phumi Sre Kak	PHUMISREKAK	Phumĭ Srê Kák	Phumi Sre Kak		2010-11-22
5	-1030312	-1521473	13.131886	105.242767	130755	1051434	48PWV2631251733	ND48-11	P	PPL		CB	05				N				PHUMISREICHANGLEU	Phumĭ Srei Cháng Leu	Phumi Srei Chang Leu	PHUMISREICHANGLEU	Phumĭ Srei Cháng Leu	Phumi Srei Chang Leu		2010-11-22
5	-1030310	-1521471	13.046379	106.451666	130247	1062706	48PXV5740742715	ND48-11	P	PPL		CB	10				N				PHUMISREHIEV	Phumĭ Srê Hiĕv	Phumi Sre Hiev	PHUMISREHIEV	Phumĭ Srê Hiĕv	Phumi Sre Hiev		2010-11-22
5	-1025025	-1514787	11.220541	105.313347	111314	1051848	48PWT3420640383	NC48-03	P	PPL		CB	14				N				PHUMIANGKOK	Phumĭ Âng Kŏk	Phumi Ang Kok	PHUMIANGKOK	Phumĭ Âng Kŏk	Phumi Ang Kok		2010-11-22
5	-1028825	-1524512	12.067928	105.204077	120405	1051215	48PWU2221034073	ND48-15	P	PPL		CB	02				V				PHUMPRAHEAT	Phum Praheat	Phum Praheat	PHUMPRAHEAT	Phum Praheat	Phum Praheat		2010-11-22
5	-1028825	-1519626	12.067928	105.204077	120405	1051215	48PWU2221034073	ND48-15	P	PPL		CB	02				N		Phumĭ Prâthéat		PHUMIPRATHEATc	Phumĭ Prâthéat (2)	Phumi Pratheat (2)	PHUMIPRATHEATc	Phumĭ Prâthéat (2)	Phumi Pratheat (2)		2010-11-22
5	-1028819	-1519620	12.103826	105.122331	120614	1050720	48PWU1331238038	ND48-15	P	PPL		CB	02				N				PHUMIPRATEN	Phumĭ Prâtén	Phumi Praten	PHUMIPRATEN	Phumĭ Prâtén	Phumi Praten		2010-11-22
5	-1028819	-1508984	12.103826	105.122331	120614	1050720	48PWU1331238038	ND48-15	P	PPL		CB	02				V				BAREN	Baren	Baren	BAREN	Baren	Baren		2010-11-22
5	-1028815	-1524518	12.238448	105.140659	121418	1050826	48PWU1529852925	ND48-15	P	PPL		CB	05				V				PHUMPRAKONG	Phum Prakong	Phum Prakong	PHUMPRAKONG	Phum Prakong	Phum Prakong		2010-11-22
5	-1028815	-1519616	12.238448	105.140659	121418	1050826	48PWU1529852925	ND48-15	P	PPL		CB	05				N				PHUMIPRATAONG	Phumĭ Prâtaông	Phumi Prataong	PHUMIPRATAONG	Phumĭ Prâtaông	Phumi Prataong		2010-11-22
5	-1028807	-1524372	12.353929	105.080219	122114	1050449	48PWU0872165692	ND48-15	P	PPL		CB	05				V				PHUMPAKHNAY	Phum Pa Khnay	Phum Pa Khnay	PHUMPAKHNAY	Phum Pa Khnay	Phum Pa Khnay		2010-11-22
5	-1028807	-1519605	12.353929	105.080219	122114	1050449	48PWU0872165692	ND48-15	P	PPL		CB	05				N				PHUMIPRASNAY	Phumĭ Prâsnay	Phumi Prasnay	PHUMIPRASNAY	Phumĭ Prâsnay	Phumi Prasnay		2010-11-22
5	-1028803	-1525961	12.553238	105.070727	123312	1050415	48PWU0768387732	ND48-15	P	PPL		CB	05				V				PRASAT	Prasat	Prasat	PRASAT	Prasat	Prasat		2010-11-22
5	-1028803	-1525957	12.553238	105.070727	123312	1050415	48PWU0768387732	ND48-15	P	PPL		CB	05				V				PRASAI	Prasai	Prasai	PRASAI	Prasai	Prasai		2010-11-22
5	-1028803	-1519600	12.553238	105.070727	123312	1050415	48PWU0768387732	ND48-15	P	PPL		CB	05				N		Phumĭ Prâsat		PHUMIPRASATb	Phumĭ Prâsat (1)	Phumi Prasat (1)	PHUMIPRASATb	Phumĭ Prâsat (1)	Phumi Prasat (1)		2010-11-22
5	-1028803	-1511680	12.553238	105.070727	123312	1050415	48PWU0768387732	ND48-15	P	PPL		CB	05				V				KHUMDEPRASAT	Khum de Prasat	Khum de Prasat	KHUMDEPRASAT	Khum de Prasat	Khum de Prasat		2010-11-22
5	-1028798	-1519594	13.122936	105.228924	130723	1051344	48PWV2481350742	ND48-11	P	PPL		CB	05				N				PHUMIPRASATANDET	Phumĭ Prâsat Ândêt	Phumi Prasat Andet	PHUMIPRASATANDET	Phumĭ Prâsat Ândêt	Phumi Prasat Andet		2010-11-22
5	-1028788	-1519584	12.379062	105.101516	122245	1050605	48PWU1103568472	ND48-15	P	PPL		CB	05				N				PHUMIPRASAT	Phumĭ Prâsat	Phumi Prasat	PHUMIPRASAT	Phumĭ Prâsat	Phumi Prasat		2010-11-22
5	-1028787	-1524535	12.016593	105.220522	120100	1051314	48PWU2400428398	ND48-15	P	PPL		CB	02				V				PHUMPRASATH	Phum Prasath	Phum Prasath	PHUMPRASATH	Phum Prasath	Phum Prasath		2010-11-22
5	-1028787	-1519583	12.016593	105.220522	120100	1051314	48PWU2400428398	ND48-15	P	PPL		CB	02				N				PHUMIPRASAT	Phumĭ Prâsat	Phumi Prasat	PHUMIPRASAT	Phumĭ Prâsat	Phumi Prasat		2010-11-22
5	-1028774	-1519569	12.098071	105.637099	120553	1053814	48PWU6933037479	ND48-15	P	PPL		CB	02				N				PHUMIPRAPHAT	Phumĭ Prâphăt	Phumi Praphat	PHUMIPRAPHAT	Phumĭ Prâphăt	Phumi Praphat		2010-11-22
5	-1028774	-1525581	12.098071	105.637099	120553	1053814	48PWU6933037479	ND48-15	P	PPL		CB	02				V				PHUMTUOLPRAPHATT	Phum Tuol Praphatt	Phum Tuol Praphatt	PHUMTUOLPRAPHATT	Phum Tuol Praphatt	Phum Tuol Praphatt		2010-11-22
5	-1028768	-1524555	12.451447	105.191252	122705	1051129	48PWU2078476482	ND48-15	P	PPL		CB	05				V				PHUMPREANIEC	Phum Prea Niec	Phum Prea Niec	PHUMPREANIEC	Phum Prea Niec	Phum Prea Niec		2010-11-22
5	-1028768	-1519562	12.451447	105.191252	122705	1051129	48PWU2078476482	ND48-15	P	PPL		CB	05				N				PHUMIPRANEAK	Phumĭ Prânéak	Phumi Praneak	PHUMIPRANEAK	Phumĭ Prânéak	Phumi Praneak		2010-11-22
5	-1028767	-1519561	12.504056	106.240947	123015	1061427	48PXU3484282608	ND48-15	P	PPL		CB	09				N				PHUMIPRANAOL	Phumĭ Prânaôl	Phumi Pranaol	PHUMIPRANAOL	Phumĭ Prânaôl	Phumi Pranaol		2010-11-22
5	-1028765	-1519559	12.25986	105.189992	121535	1051124	48PWU2066255296	ND48-15	P	PPL		CB	05				N				PHUMIPRAMSAMRONG	Phumĭ Prăm Sâmrông	Phumi Pram Samrong	PHUMIPRAMSAMRONG	Phumĭ Prăm Sâmrông	Phumi Pram Samrong		2010-11-22
5	-1028765	-1524533	12.25986	105.189992	121535	1051124	48PWU2066255296	ND48-15	P	PPL		CB	05				V				PHUMPRASAMRONG	Phum Prasamrong	Phum Prasamrong	PHUMPRASAMRONG	Phum Prasamrong	Phum Prasamrong		2010-11-22
5	-1028756	-1519549	12.047683	106.186809	120252	1061113	48PXU2918132106	ND48-15	P	PPL		CB	09				N				PHUMIPRAMA	Phumĭ Prâma	Phumi Prama	PHUMIPRAMA	Phumĭ Prâma	Phumi Prama		2010-11-22
5	-1028756	-1524374	12.047683	106.186809	120252	1061113	48PXU2918132106	ND48-15	P	PPL		CB	09				V				PHUMPAMAA	Phum Pamaa	Phum Pamaa	PHUMPAMAA	Phum Pamaa	Phum Pamaa		2010-11-22
5	-1028748	-1525912	12.225213	106.093917	121331	1060538	48PXU1899051698	ND48-15	P	PPL		CB	09				V				PRALAYTRIEK	Pralay Triek	Pralay Triek	PRALAYTRIEK	Pralay Triek	Pralay Triek		2010-11-22
5	-1028748	-1519540	12.225213	106.093917	121331	1060538	48PXU1899051698	ND48-15	P	PPL		CB	09				N				PHUMIPRALAYTRIEK	Phumĭ Prâlay Triĕk	Phumi Pralay Triek	PHUMIPRALAYTRIEK	Phumĭ Prâlay Triĕk	Phumi Pralay Triek		2010-11-22
5	-1028741	-1519532	12.797658	105.04318	124752	1050235	48PWV0468614760	ND48-15	P	PPL		CB	05				N				PHUMIPRALAY	Phumĭ Prâlay	Phumi Pralay	PHUMIPRALAY	Phumĭ Prâlay	Phumi Pralay		2010-11-22
5	-1028741	-1525904	12.797658	105.04318	124752	1050235	48PWV0468614760	ND48-15	P	PPL		CB	05				V				PRALAY	Pralay	Pralay	PRALAY	Pralay	Pralay		2010-11-22
5	-1028739	-1519530	12.025358	105.955587	120131	1055720	48PXU0401929538	ND48-15	P	PPL		CB	02				N				PHUMIPRALAOHTBONG	Phumĭ Prâlaôh Tbong	Phumi Pralaoh Tbong	PHUMIPRALAOHTBONG	Phumĭ Prâlaôh Tbong	Phumi Pralaoh Tbong		2010-11-22
5	-1028738	-1519529	12.034057	105.958111	120203	1055729	48PXU0429030501	ND48-15	P	PPL		CB	02				N				PHUMIPRALAOHCHEUNG	Phumĭ Prâlaôh Cheung	Phumi Pralaoh Cheung	PHUMIPRALAOHCHEUNG	Phumĭ Prâlaôh Cheung	Phumi Pralaoh Cheung		2010-11-22
5	-1028738	-1524520	12.034057	105.958111	120203	1055729	48PXU0429030501	ND48-15	P	PPL		CB	02				V				PHUMPRALAS	Phum Pralas	Phum Pralas	PHUMPRALAS	Phum Pralas	Phum Pralas		2010-11-22
5	-1028738	-1524741	12.034057	105.958111	120203	1055729	48PXU0429030501	ND48-15	P	PPL		CB	02				V				PHUMPROLOS	Phum Prolos	Phum Prolos	PHUMPROLOS	Phum Prolos	Phum Prolos		2010-11-22
5	-1028733	-1519521	12.079997	105.11259	120448	1050645	48PWU1225335402	ND48-15	P	PPL		CB	02				V				PHUMIPRAKHNAO	Phumĭ Prakhnaô	Phumi Prakhnao	PHUMIPRAKHNAO	Phumĭ Prakhnaô	Phumi Prakhnao		2010-11-22
5	-1028733	-1525898	12.079997	105.11259	120448	1050645	48PWU1225335402	ND48-15	P	PPL		CB	02				V				PRAKHMAR	Pra Khmar	Pra Khmar	PRAKHMAR	Pra Khmar	Pra Khmar		2010-11-22
5	-1028733	-1519522	12.079997	105.11259	120448	1050645	48PWU1225335402	ND48-15	P	PPL		CB	02				N				PHUMIPRAKHNAOR	Phumĭ Prâkhnaôr	Phumi Prakhnaor	PHUMIPRAKHNAOR	Phumĭ Prâkhnaôr	Phumi Prakhnaor		2010-11-22
5	-1028731	-1519519	12.183555	105.127773	121101	1050740	48PWU1390046854	ND48-15	P	PPL		CB	02				N				PHUMIPRAKHAM	Phumĭ Prâkhâm	Phumi Prakham	PHUMIPRAKHAM	Phumĭ Prâkhâm	Phumi Prakham		2010-11-22
5	-1028731	-1524371	12.183555	105.127773	121101	1050740	48PWU1390046854	ND48-15	P	PPL		CB	02				V				PHUMPAKHAM	Phum Pa Kham	Phum Pa Kham	PHUMPAKHAM	Phum Pa Kham	Phum Pa Kham		2010-11-22
5	-1028731	-1525896	12.183555	105.127773	121101	1050740	48PWU1390046854	ND48-15	P	PPL		CB	02				V				PRAKHAM	Prakham	Prakham	PRAKHAM	Prakham	Prakham		2010-11-22
5	-1028699	-1519480	12.838844	105.04442	125020	1050240	48PWV0482019315	ND48-15	P	PPL		CB	05				N				PHUMIPOUTHITRET	Phumĭ Poŭthĭ Trét	Phumi Pouthi Tret	PHUMIPOUTHITRET	Phumĭ Poŭthĭ Trét	Phumi Pouthi Tret		2010-11-22
5	-1028699	-1524502	12.838844	105.04442	125020	1050240	48PWV0482019315	ND48-15	P	PPL		CB	05				V				PHUMPOTRIE	Phum Potrie	Phum Potrie	PHUMPOTRIE	Phum Potrie	Phum Potrie		2010-11-22
5	-1028699	-1519485	12.838844	105.04442	125020	1050240	48PWV0482019315	ND48-15	P	PPL		CB	05				V				PHUMIPOUTRET	Phumĭ Poŭ Trét	Phumi Pou Tret	PHUMIPOUTRET	Phumĭ Poŭ Trét	Phumi Pou Tret		2010-11-22
5	-1028690	-1524497	12.889199	105.558991	125321	1053332	48PWV6064524949	ND48-15	P	PPL		CB	05				V				PHUMPORONG	Phum Porong	Phum Porong	PHUMPORONG	Phum Porong	Phum Porong		2010-11-22
5	-1028690	-1519471	12.889199	105.558991	125321	1053332	48PWV6064524949	ND48-15	P	PPL		CB	05				N				PHUMIPOUTHIROUNG	Phumĭ Poŭthĭ Roŭng	Phumi Pouthi Roung	PHUMIPOUTHIROUNG	Phumĭ Poŭthĭ Roŭng	Phumi Pouthi Roung		2010-11-22
5	-1028690	-1519425	12.889199	105.558991	125321	1053332	48PWV6064524949	ND48-15	P	PPL		CB	05				V				PHUMIPOUROUNG	Phumĭ Poŭ Roŭng	Phumi Pou Roung	PHUMIPOUROUNG	Phumĭ Poŭ Roŭng	Phumi Pou Roung		2010-11-22
5	-1028665	-1519445	12.374045	106.09685	122227	1060549	48PXU1924268160	ND48-15	P	PPL		CB	09				N				PHUMIPOUTHI	Phumĭ Poŭthĭ	Phumi Pouthi	PHUMIPOUTHI	Phumĭ Poŭthĭ	Phumi Pouthi		2010-11-22
5	-1028665	-1524503	12.374045	106.09685	122227	1060549	48PXU1924268160	ND48-15	P	PPL		CB	09				V				PHUMPOU	Phum Pou	Phum Pou	PHUMPOU	Phum Pou	Phum Pou		2010-11-22
5	-1028665	-1524457	12.374045	106.09685	122227	1060549	48PXU1924268160	ND48-15	P	PPL		CB	09				V				PHUMPO	Phum Po	Phum Po	PHUMPO	Phum Po	Phum Po		2010-11-22
5	-1028663	-1519391	12.171338	105.123992	121017	1050726	48PWU1348945503	ND48-15	P	PPL		CB	02				V				PHUMIPOU	Phumĭ Poŭ	Phumi Pou	PHUMIPOU	Phumĭ Poŭ	Phumi Pou		2010-11-22
5	-1028663	-1519443	12.171338	105.123992	121017	1050726	48PWU1348945503	ND48-15	P	PPL		CB	02				N				PHUMIPOUTHI	Phumĭ Poŭthĭ	Phumi Pouthi	PHUMIPOUTHI	Phumĭ Poŭthĭ	Phumi Pouthi		2010-11-22
5	-1028663	-1524493	12.171338	105.123992	121017	1050726	48PWU1348945503	ND48-15	P	PPL		CB	02				V				PHUMPOR	Phum Por	Phum Por	PHUMPOR	Phum Por	Phum Por		2010-11-22
5	-1028654	-1524223	12.204374	105.058809	121216	1050332	48PWU0639749154	ND48-15	P	PPL		CB	02				V				PHUMKRASANGPUL	Phum Krasang Pul	Phum Krasang Pul	PHUMKRASANGPUL	Phum Krasang Pul	Phum Krasang Pul		2010-11-22
5	-1028654	-1519428	12.204374	105.058809	121216	1050332	48PWU0639749154	ND48-15	P	PPL		CB	02				N				PHUMIPOUT	Phumĭ Poŭt	Phumi Pout	PHUMIPOUT	Phumĭ Poŭt	Phumi Pout		2010-11-22
5	-1028834	-1524558	11.842556	105.806917	115033	1054825	48PWU8789409271	NC48-03	P	PPL		CB	02				V				PHUMPREASANDONG	Phum Preas Andong	Phum Preas Andong	PHUMPREASANDONG	Phum Preas Andong	Phum Preas Andong		2010-11-22
5	-1028834	-1519635	11.842556	105.806917	115033	1054825	48PWU8789409271	NC48-03	P	PPL		CB	02				N				PHUMIPREAHANDONG	Phumĭ Preăh Ândong	Phumi Preah Andong	PHUMIPREAHANDONG	Phumĭ Preăh Ândong	Phumi Preah Andong		2010-11-22
5	-1028827	-1524541	11.367196	105.443693	112202	1052637	48PWT4841056618	NC48-03	P	PPL		CB	14				V				PHUMPRASULTIK	Phum Prasul Tik	Phum Prasul Tik	PHUMPRASULTIK	Phum Prasul Tik	Phum Prasul Tik		2010-11-22
5	-1028827	-1519628	11.367196	105.443693	112202	1052637	48PWT4841056618	NC48-03	P	PPL		CB	14				N				PHUMIPRAUOLTOEK	Phumĭ Prâ Uôl Tœ̆k	Phumi Pra Uol Toek	PHUMIPRAUOLTOEK	Phumĭ Prâ Uôl Tœ̆k	Phumi Pra Uol Toek		2010-11-22
5	-1028822	-1524543	11.849262	105.761226	115057	1054540	48PWU8291409999	NC48-03	P	PPL		CB	02				V				PHUMPRATHEA	Phum Prathea	Phum Prathea	PHUMPRATHEA	Phum Prathea	Phum Prathea		2010-11-22
5	-1028822	-1519623	11.849262	105.761226	115057	1054540	48PWU8291409999	NC48-03	P	PPL		CB	02				N				PHUMIPRATHEAT	Phumĭ Prâthéat	Phumi Pratheat	PHUMIPRATHEAT	Phumĭ Prâthéat	Phumi Pratheat		2010-11-22
5	-1028821	-1510995	11.842325	105.47642	115032	1052835	48PWU5189309163	NC48-03	P	PPL		CB	02				V				KANLENGCHAK	Kanleng Chak	Kanleng Chak	KANLENGCHAK	Kanleng Chak	Kanleng Chak		2010-11-22
5	-1028821	-1519622	11.842325	105.47642	115032	1052835	48PWU5189309163	NC48-03	P	PPL		CB	02				N				PHUMIPRATHEAT	Phumĭ Prâthéat	Phumi Pratheat	PHUMIPRATHEAT	Phumĭ Prâthéat	Phumi Pratheat		2010-11-22
5	-1028821	-1523779	11.842325	105.47642	115032	1052835	48PWU5189309163	NC48-03	P	PPL		CB	02				V				PHUMKANLENGCHAK	Phum Kanleng Chak	Phum Kanleng Chak	PHUMKANLENGCHAK	Phum Kanleng Chak	Phum Kanleng Chak		2010-11-22
5	-1028614	-1520369	11.414245	105.335195	112451	1052007	48PWT3656661804	NC48-03	P	PPL		CB	14				V				PHUMIPUNLEYc	Phumĭ Punley (2)	Phumi Punley (2)	PHUMIPUNLEYc	Phumĭ Punley (2)	Phumi Punley (2)		2010-11-22
5	-1028614	-1514193	11.414245	105.335195	112451	1052007	48PWT3656661804	NC48-03	P	PPL		CB	14				V				PHUMBANLEY	Phum Banley	Phum Banley	PHUMBANLEY	Phum Banley	Phum Banley		2010-11-22
5	-1028614	-1519349	11.414245	105.335195	112451	1052007	48PWT3656661804	NC48-03	P	PPL		CB	14				N		Phumĭ Pônley		PHUMIPONLEYc	Phumĭ Pônley (2)	Phumi Ponley (2)	PHUMIPONLEYc	Phumĭ Pônley (2)	Phumi Ponley (2)		2010-11-22
5	-1028613	-1520368	11.356375	105.32105	112123	1051916	48PWT3503055404	NC48-03	P	PPL		CB	14				V				PHUMIPUNLEY	Phumĭ Punley	Phumi Punley	PHUMIPUNLEY	Phumĭ Punley	Phumi Punley		2010-11-22
5	-1028613	-1519348	11.356375	105.32105	112123	1051916	48PWT3503055404	NC48-03	P	PPL		CB	14				N		Phumĭ Pônley		PHUMIPONLEYb	Phumĭ Pônley (1)	Phumi Ponley (1)	PHUMIPONLEYb	Phumĭ Pônley (1)	Phumi Ponley (1)		2010-11-22
5	-1028613	-1514192	11.356375	105.32105	112123	1051916	48PWT3503055404	NC48-03	P	PPL		CB	14				V				PHUMBANLEY	Phum Banley	Phum Banley	PHUMBANLEY	Phum Banley	Phum Banley		2010-11-22
5	-1028609	-1519343	11.828445	105.728353	114942	1054342	48PWU7934007687	NC48-03	P	PPL		CB	02				N				PHUMIPONLEY	Phumĭ Pônley	Phumi Ponley	PHUMIPONLEY	Phumĭ Pônley	Phumi Ponley		2010-11-22
5	-1028608	-1519342	11.732872	105.77091	114358	1054615	48PWT8400597130	NC48-03	P	PPL		CB	02				N				PHUMIPONLEY	Phumĭ Pônley	Phumi Ponley	PHUMIPONLEY	Phumĭ Pônley	Phumi Ponley		2010-11-22
5	-1028602	-1519335	11.929459	105.817839	115546	1054904	48PWU8905518885	NC48-03	P	PPL		CB	02				N				PHUMIPONLEAK	Phumĭ Pônléak	Phumi Ponleak	PHUMIPONLEAK	Phumĭ Pônléak	Phumi Ponleak		2010-11-22
5	-1028598	-1519331	11.202644	105.870001	111210	1055212	48PWT9498038526	NC48-03	P	PPL		CB	18				N		Phumĭ Pông Tœ̆k		PHUMIPONGTOEKc	Phumĭ Pông Tœ̆k (2)	Phumi Pong Toek (2)	PHUMIPONGTOEKc	Phumĭ Pông Tœ̆k (2)	Phumi Pong Toek (2)		2010-11-22
5	-1028590	-1519323	10.981484	106.098198	105853	1060554	48PXT1998614151	NC48-07	P	PPL		CB	18				N				PHUMIPONGTOEK	Phumĭ Pông Tœ̆k	Phumi Pong Toek	PHUMIPONGTOEK	Phumĭ Pông Tœ̆k	Phumi Pong Toek		2010-11-22
5	-1028590	-1525742	10.981484	106.098198	105853	1060554	48PXT1998614151	NC48-07	P	PPL		CB	18				V				PONGTUK	Pong Tuk	Pong Tuk	PONGTUK	Pong Tuk	Pong Tuk		2010-11-22
5	-1028583	-1519315	11.878768	105.427868	115244	1052540	48PWU4659813184	NC48-03	P	PPL		CB	02				N		Phumĭ Pôngrô		PHUMIPONGROc	Phumĭ Pôngrô (2)	Phumi Pongro (2)	PHUMIPONGROc	Phumĭ Pôngrô (2)	Phumi Pongro (2)		2010-11-22
5	-1028579	-1519311	11.942279	105.296126	115632	1051746	48PWU3224320188	NC48-03	P	PPL		CB	02				N		Phumĭ Pôngrô		PHUMIPONGROb	Phumĭ Pôngrô (1)	Phumi Pongro (1)	PHUMIPONGROb	Phumĭ Pôngrô (1)	Phumi Pongro (1)		2010-11-22
5	-1028556	-1519287	11.414195	105.222351	112451	1051320	48PWT2425661787	NC48-03	P	PPL		CB	07				N				PHUMIPONGRO	Phumĭ Pôngrô	Phumi Pongro	PHUMIPONGRO	Phumĭ Pôngrô	Phumi Pongro		2010-11-22
5	-1028556	-1525579	11.414195	105.222351	112451	1051320	48PWT2425661787	NC48-03	P	PPL		CB	07				V				PHUMTUOLPONGRO	Phum Tuol Pongro	Phum Tuol Pongro	PHUMTUOLPONGRO	Phum Tuol Pongro	Phum Tuol Pongro		2010-11-22
5	-1028551	-1519282	11.289608	105.37646	111723	1052235	48PWT4108648028	NC48-03	P	PPL		CB	14				V				PHUMIPONGPUOS	Phumĭ Pông Puŏs	Phumi Pong Puos	PHUMIPONGPUOS	Phumĭ Pông Puŏs	Phumi Pong Puos		2010-11-22
5	-1028551	-1519281	11.289608	105.37646	111723	1052235	48PWT4108648028	NC48-03	P	PPL		CB	14				N				PHUMIPONGPOS	Phumĭ Pông Pós	Phumi Pong Pos	PHUMIPONGPOS	Phumĭ Pông Pós	Phumi Pong Pos		2010-11-22
5	-1028550	-1519280	11.703018	105.710949	114211	1054239	48PWT7747993812	NC48-03	P	PPL		CB	14				N				PHUMIPON	Phumĭ Pôn	Phumi Pon	PHUMIPON	Phumĭ Pôn	Phumi Pon		2010-11-22
5	-1028548	-1524441	11.354913	105.50518	112118	1053019	48PWT5512155271	NC48-03	P	PPL		CB	14				V				PHUMPHNOU	Phum Phnou	Phum Phnou	PHUMPHNOU	Phum Phnou	Phum Phnou		2010-11-22
5	-1028548	-1519278	11.354913	105.50518	112118	1053019	48PWT5512155271	NC48-03	P	PPL		CB	14				N		Phumĭ Pnŏu		PHUMIPNOUc	Phumĭ Pnŏu (2)	Phumi Pnou (2)	PHUMIPNOUc	Phumĭ Pnŏu (2)	Phumi Pnou (2)		2010-11-22
5	-1028547	-1519277	11.341792	105.527984	112030	1053141	48PWT5761253824	NC48-03	P	PPL		CB	14				N		Phumĭ Pnŏu		PHUMIPNOUb	Phumĭ Pnŏu (1)	Phumi Pnou (1)	PHUMIPNOUb	Phumĭ Pnŏu (1)	Phumi Pnou (1)		2010-11-22
5	-1028547	-1519167	11.341792	105.527984	112030	1053141	48PWT5761253824	NC48-03	P	PPL		CB	14				V				PHUMIPHNOU	Phumĭ Phnŏu	Phumi Phnou	PHUMIPHNOU	Phumĭ Phnŏu	Phumi Phnou		2010-11-22
5	-1028540	-1519266	11.04274	105.360672	110234	1052138	48PWT3939620729	NC48-03	P	PPL		CB	14				N				PHUMIPINGPONG	Phumĭ Ping Póng	Phumi Ping Pong	PHUMIPINGPONG	Phumĭ Ping Póng	Phumi Ping Pong		2010-11-22
5	-1028540	-1519268	11.04274	105.360672	110234	1052138	48PWT3939620729	NC48-03	P	PPL		CB	14				V				PHUMIPINGPUNG	Phumĭ Ping Pŭng	Phumi Ping Pung	PHUMIPINGPUNG	Phumĭ Ping Pŭng	Phumi Ping Pung		2010-11-22
